ID,Length,Masker,Onset,SNR,Speaker,Target,Raw,Responses,N-Listeners,Counts,Confusion,Consistency,Target-Arpabet,Target-IPA,Target-frequency,Confusion-Arpabet,Confusion-IPA,Confusion-frequency,Phoneme-distance
27990,10968,SSN,311465,-6.951,s1,asleep,sweep|speak|sweet|set|sweet|sweet|sweet|sweep|sweet|sweet|tweet|sweet|sweet|interfere|sweet,sweet|sweep|set|tweet|interfere|speak,15,9 2 1 1 1 1,sweet,9,AX ! S L IY P,ə ! s l i p,4.33,! S W IY T,! s w i t,4.98,27
28005,11840,SSN,490017,-4.584,s1,swing,swing|swing|swim|swim|swim|swim|swing|swim|swim|swing|swing|swim|swing|swim|swing,swim|swing,15,8 7,swim,8,! S W IH NG,! s w ɪ ŋ,4.46,! S W IH M,! s w ɪ m,4.42,10
28023,9600,SSN,98131,-6.624,s1,pad,act|car|hand|a|pass|hand|hand|art|car|hand|can|hand|had|hand|can,hand|car|can|a|art|pass|had|act,15,6 2 2 1 1 1 1 1,hand,6,! P AE D,! p æ d,3.97,! HH AE N D,! h æ n d,5.44,17
28025,10732,SSN,415500,-4.054,s1,theory,feel|fear|hymn|sweet|fear|theory|fear|fear|interfere|fear|fear|theory|theory|fear|inferior,fear|theory|hymn|feel|sweet|interfere|inferior,15,7 3 1 1 1 1 1,fear,7,! TH IA . R IY,! θ ɪə . ɹ i,4.44,! F IA R,! f ɪə ɹ,4.84,17
28029,10824,SSN,402759,-5.02,s3,lighting,lightly|lightly|lightening|likely|lightening|lightening|lightning|likelihood|lightening|lightning|lightning|lightly|lightening|lightning|lightning,lightening|lightly|likely|likelihood,15,10 3 1 1,lightening,10,! L AY . T IH NG,! l aɪ . t ɪ ŋ,4.0,! L AY T . N IH NG,! l aɪ t . n ɪ ŋ,2.81,7
28051,12800,SSN,91732,-6.463,s4,between,tree|tweed|toilet|tweed|tweed|twee|twee|tweed|tweed|tweed|tweed|tweed|tweed|tweed|between,tweed|twee|toilet|tree|between,15,10 2 1 1 1,tweed,10,B IH ! T W IY N,b ɪ ! t w i n,5.55,! T W IY D,! t w i d,3.45,24
28078,11680,BMN3,147655,-6.575,s1,behind,time|time|time|higher|highly|time|time|pine|time|annoying|pylon|honour|tyre|time|time,time|honour|pine|highly|pylon|tyre|annoying|higher,15,8 1 1 1 1 1 1 1,time,8,B IH ! HH AY N D,b ɪ ! h aɪ n d,5.42,! T AY M,! t aɪ m,6.35,41
28082,10880,BMN3,132665,-3.961,s1,mortar,mortal|water|water|water|morsel|water|water|water|water|water|mortar|water|water|water|water,water|mortar|morsel|mortal,15,12 1 1 1,water,12,! M AO . T AX,! m ɔ . t ə,3.65,! W AO . T AX,! w ɔ . t ə,5.53,10
28093,12800,BMN3,423720,-3.133,s1,rise,arrive|arrives|arise|arise|arise|arise|arise|arise|arise|rose|arise|around|arise|arise|arise,arise|rose|arrive|around|arrives,15,11 1 1 1 1,arise,11,! R AY Z,! ɹ aɪ z,4.78,AX ! R AY Z,ə ! ɹ aɪ z,3.56,7
28097,9352,BMN3,210495,-3.82,s1,token,total|total|total|total|total|token|total|total|total|takeaway|toast|token|token|total|toaster,total|token|toast|toaster|takeaway,15,9 3 1 1 1,total,9,! T OW . K AX N,! t oʊ . k ə n,3.54,! T OW . T L,! t oʊ . t l,4.97,27
28105,11040,BMN3,168914,-5.618,s1,nearly,new|near|kneel|near|knew|mirror|new|near|new|new|near|near|nearly|mill|near,near|new|nearly|mirror|mill|kneel,15,6 5 1 1 1 1,near,6,! N IA . L IY,! n ɪə . l i,5.09,! N IA,! n ɪə,5.08,14
28108,9512,BMN3,353995,-3.496,s1,gown,kind|gown|gang|gang|gang|gang|gang|down|gang|gang|can|garden|gang|gang|go,gang|gown|kind|garden|down|can|go,15,9 1 1 1 1 1 1,gang,9,! G AW N,! ɡ aʊ n,3.59,! G AE NG,! ɡ æ ŋ,4.39,20
28116,11840,BAB4,468856,0.155,s1,streak,street|streak|street|shriek|streak|streak|street|increase|street|street|street|street|streak|streak|streak,street|streak|increase|shriek,15,7 6 1 1,street,7,! S T R IY K,! s t ɹ i k,3.76,! S T R IY T,! s t ɹ i t,5.2,10
28167,10720,BAB4,903658,0.18,s4,bearing,sparing|fairy|fairing|fairy|fairy|green|sparing|fairy|vary|sparing|green|fairy|very|fairy|fairy,fairy|sparing|green|very|fairing|vary,15,7 3 2 1 1 1,fairy,7,! B EA . R IH NG,! b ɛə . ɹ ɪ ŋ,4.17,! F EA . R IY,! f ɛə . ɹ i,4.16,27
28177,16030,BAB4,651923,-2.213,s4,grotesque,rota|protest|stun|cart|grotesque|protest|protest|protest|protest|protest|protest|heart|grotesque|sign|protest,protest|grotesque|heart|cart|sign|rota|stun,15,8 2 1 1 1 1 1,protest,8,G R OW ! T EH S K,ɡ ɹ oʊ ! t e s k,3.34,P R OW ! T EH S T,p ɹ oʊ ! t e s t,4.34,20
28200,10560,BMN3,135865,-7.383,s1,weird,real|real|real|real|real|real|wind|risk|degrees|reader|g|reek|real|root|real,real|risk|g|degrees|reader|reek|root|wind,15,8 1 1 1 1 1 1 1,real,8,! W IA D,! w ɪə d,4.75,! R IA L,! ɹ ɪə l,5.53,20
28201,13440,BMN3,75440,-5.676,s1,strained,strain|strange|strange|strange|strange|strange|strange|strange|strained|strange|strange|strange|strange|strange|strange,strange|strain|strained,15,13 1 1,strange,13,! S T R EY N D,! s t ɹ eɪ n d,3.17,! S T R EY N JH,! s t ɹ eɪ n dʒ,4.83,10
28209,9440,BMN3,535728,-6.649,s1,pattern,utter|fiddler|better|udder|utter|utter|utter|utter|udder|embattle|utter|utter|utter|bitter|other,utter|udder|fiddler|embattle|better|other|bitter,15,8 2 1 1 1 1 1,utter,8,! P AE . T AX N,! p æ . t ə n,4.38,! AH . T AX,! ʌ . t ə,3.71,24
28213,10400,SSN,441312,-4.194,s2,divine,divide|behind|figurine|defy|divide|divine|divine|divide|goodbye|divine|divide|divide|divide|divide|divide,divide|divine|defy|behind|figurine|goodbye,15,8 3 1 1 1 1,divide,8,D IH ! V AY N,d ɪ ! v aɪ n,3.92,D IH ! V AY D,d ɪ ! v aɪ d,4.05,10
28229,15040,SSN,807750,-4.373,s3,skilled,skill|skill|skilled|skill|skill|skill|skilled|skill|skill|skill|scared|skill|skill|skill|skilled,skill|skilled|scared,15,11 3 1,skill,11,! S K IH L D,! s k ɪ l d,3.95,! S K IH L,! s k ɪ l,4.4,7
28246,11780,SSN,913664,-6.07,s3,merry,married|marry|marry|merry|knowing|merry|marry|married|knowing|married|marry|merry|marry|merry|knowing|marry,marry|merry|knowing|married,16,6 4 3 3,marry,6,! M EH . R IY,! m e . ɹ i,4.17,! M AE . R IY,! m æ . ɹ i,4.43,10
28266,7840,BAB4,668620,-0.64,s2,plump,plant|class|plant|plant|plant|peace|plants|plants|plant|plants|plant|at|plant|plant|class,plant|plants|class|peace|at,15,8 3 2 1 1,plant,8,! P L AH M P,! p l ʌ m p,3.6,! P L AA N T,! p l ɑ n t,4.81,30
28292,8960,BMN3,458812,-5.569,s2,lawyer,anywhere|lawyer|nowhere|nowhere|nowhere|nowhere|nowhere|where|beware|lower|a|no|nowhere|beware|whale,nowhere|beware|a|lower|no|anywhere|lawyer|whale|where,15,6 2 1 1 1 1 1 1 1,nowhere,6,! L AO . Y AX,! l ɔ . j ə,4.23,! N OW . W EA,! n oʊ . w ɛə,4.57,40
28298,10880,BMN3,898273,-7.155,s2,circuit,circular|circular|circular|circular|turkey|circular|turkey|circular|circular|circular|circle|circular|circular|circular|turkey,circular|turkey|circle,15,11 3 1,circular,11,! S ER . K IH T,! s ɜ . k ɪ t,3.97,! S ER . K Y UH . L AX,! s ɜ . k j ʊ . l ə,3.67,34
28319,8640,SSN,331057,-5.055,s2,brochure,brutal|broken|broken|brute|brutal|snow|brutal|broken|broken|broken|process|guess|broken|brochure|broken,broken|brutal|guess|process|brute|snow|brochure,15,7 3 1 1 1 1 1,broken,7,! B R OW . SH AX R,! b ɹ oʊ . ʃ ə ɹ,3.32,! B R OW . K AX N,! b ɹ oʊ . k ə n,4.86,20
28334,10560,BAB4,893190,-2.408,s2,noisy,roof|till|roof|roof|roof|roof|roof|ruthless|green|roof|course|p|hill|roof|rude,roof|till|rude|p|ruthless|course|green|hill,15,8 1 1 1 1 1 1 1,roof,8,! N OY . Z IY,! n ɔɪ . z i,4.17,! R UW F,! ɹ u f,4.72,37
28370,9600,BAB4,492993,-2.96,s1,end,kitchen|edge|kitchen|rats|kitchen|visa|brass|spring|brackish|kitchen|h|rack|guess|kitchen|kitchen,kitchen|guess|rats|brackish|h|edge|spring|brass|rack|visa,15,6 1 1 1 1 1 1 1 1 1,kitchen,6,! EH N D,! e n d,5.77,! K IH . CH IH N,! k ɪ . tʃ ɪ n,5.2,38
28376,11840,BAB4,129390,-1.815,s4,abroad,r|image|image|image|image|mildly|abroad|image|image|image|image|image|mildly|image|image,image|mildly|r|abroad,15,11 2 1 1,image,11,AX ! B R AO D,ə ! b ɹ ɔ d,4.34,! IH . M IH JH,! ɪ . m ɪ dʒ,4.64,47
28395,9280,BMN3,219719,-4.627,s2,island,hired|i'm|island|hired|ivory|high|hired|iron|iron|island|higher|iron|iron|iron|iron,iron|hired|island|ivory|high|i'm|higher,15,6 3 2 1 1 1 1,iron,6,! AY . L AX N D,! aɪ . l ə n d,4.96,! AY . AX N,! aɪ . ə n,4.52,14
28406,18080,BMN3,134757,-4.737,s3,swinging,stringy|swinging|swimming|swimming|swimming|stringy|swimming|swinging|swimming|swinging|swimming|springing|screaming|strimming|swimming,swimming|swinging|stringy|springing|strimming|screaming,15,7 3 2 1 1 1,swimming,7,! S W IH . NG IH NG,! s w ɪ . ŋ ɪ ŋ,3.95,! S W IH . M IH NG,! s w ɪ . m ɪ ŋ,4.55,10
28412,15736,BMN3,661795,-7.241,s3,seventh,seven|sudden|seven|sudden|seven|seven|seven|seventh|seven|severed|seventh|seven|sever|seven|seven,seven|sudden|seventh|sever|severed,15,9 2 2 1 1,seven,9,! S EH . V N TH,! s e . v n θ,3.83,! S EH . V N,! s e . v n,5.22,7
28413,10420,BMN3,475028,-5.743,s3,earn,earth|earth|err|air|earth|earth|earth|air|earn|air|err|air|earth|earth|earn,earth|air|earn|err,15,7 4 2 2,earth,7,! ER N,! ɜ n,4.36,! ER TH,! ɜ θ,5.0,10
28433,9440,SSN,234574,-4.434,s2,naked,making|making|making|naked|label|man|making|making|making|making|naked|naked|making|making|making,making|naked|man|label,15,10 3 1 1,making,10,! N EY . K IH D,! n eɪ . k ɪ d,4.24,! M EY . K IH NG,! m eɪ . k ɪ ŋ,5.56,20
28446,11200,SSN,101677,-5.737,s2,ashamed,change|chain|change|change|change|change|change|change|change|chain|change|change|change|shame|change,change|chain|shame,15,12 2 1,change,12,AX ! SH EY M D,ə ! ʃ eɪ m d,4.01,! CH EY N JH,! tʃ eɪ n dʒ,5.49,37
28448,7606,SSN,531349,-4.419,s2,simple,suitcase|suiting|suitcase|suitcase|soothing|sore|suitcase|security|suitcase|suitcase|suitcase|guess|circuit|totally|seeker,suitcase|guess|soothing|sore|seeker|circuit|security|totally|suiting,15,7 1 1 1 1 1 1 1 1,suitcase,7,! S IH M . P L,! s ɪ m . p l,5.07,! S UW T . K EY S,! s u t . k eɪ s,3.78,47
28456,12830,BMN3,613900,-4.56,s1,downwards,diamonds|dart|daggers|dampness|downing|diamonds|dangles|daggers|daggers|diamonds|dinosaur|diamonds|diamonds|diamonds|daggers,diamonds|daggers|dampness|downing|dart|dinosaur|dangles,15,6 4 1 1 1 1 1,diamonds,6,! D AW N . W AX D Z,! d aʊ n . w ə d z,3.34,! D AY . AX . M AX N D Z,! d aɪ . ə . m ə n d z,4.06,37
28506,10618,BMN3,434780,-6.557,s3,what,watched|watched|what|what|watched|what|watched|watched|watched|watched|walked|mocked|watched|watched|watched,watched|what|mocked|walked,15,10 3 1 1,watched,10,! W OH T,! w ɒ t,6.78,! W OH CH T,! w ɒ tʃ t,4.48,7
28534,12228,BAB4,563567,-2.806,s3,driver,peasant|driver|peasant|peasant|peasant|peasant|peasant|peasant|peasant|peasant|peasant|peasant|peasant|peasant|peasant|peasant,peasant|driver,16,15 1,peasant,15,! D R AY . V AX,! d ɹ aɪ . v ə,4.71,! P EH . S N T,! p e . s n t,3.43,50
28545,11040,BMN3,184331,-3.945,s2,starch,start|start|start|start|start|star|start|start|start|stone|start|start|start|start|stance,start|stone|star|stance,15,12 1 1 1,start,12,! S T AA CH,! s t ɑ tʃ,3.29,! S T AA T,! s t ɑ t,5.77,10
28559,7200,BMN3,768080,-5.126,s2,running,run|run|run|right|run|run|run|run|run|run|right|run|run|run|run,run|right,15,13 2,run,13,! R AH . N IH NG,! ɹ ʌ . n ɪ ŋ,5.26,! R AH N,! ɹ ʌ n,5.49,14
28562,10400,BMN3,249721,-5.088,s2,axis,access|access|axis|access|access|access|access|access|access|access|access|axis|access|axis|access,access|axis,15,12 3,access,12,! AE K . S IH S,! æ k . s ɪ s,3.25,! AE K . S EH S,! æ k . s e s,4.75,10
28563,11164,BMN3,376700,-3.786,s2,towel,town|town|town|town|town|town|town|town|town|town|town|town|town|town|town,town,15,15,town,15,! T AW . AX L,! t aʊ . ə l,3.87,! T AW N,! t aʊ n,5.24,17
28564,7360,BMN3,573620,-7.581,s2,bad,bag|bad|bag|bag|bag|bag|bad|bang|ban|bad|bag|bag|bad|badge|bad,bag|bad|ban|badge|bang,15,7 5 1 1 1,bag,7,! B AE D,! b æ d,5.56,! B AE G,! b æ ɡ,4.89,10
28565,8874,BMN3,467669,-5.867,s2,foul,foul|found|sound|found|foul|sound|sound|found|sound|found|south|doubt|found|found|found,found|sound|foul|doubt|south,15,7 4 2 1 1,found,7,! F AW L,! f aʊ l,4.03,! F AW N D,! f aʊ n d,5.58,17
28577,11840,SSN,370548,-4.968,s4,recall,lounge|four|pool|bold|recall|p|before|before|form|before|before|recall|before|before|inform,before|recall|lounge|bold|form|p|four|inform|pool,15,6 2 1 1 1 1 1 1 1,before,6,R IH ! K AO L,ɹ ɪ ! k ɔ l,4.08,B IH ! F AO,b ɪ ! f ɔ,5.88,27
28580,12320,SSN,503858,-6.115,s4,stance,standing|stamp|late|damp|stamp|l|stamp|stamp|stamp|sample|stamps|stamp|stamp|stamp|stamps,stamp|stamps|standing|sample|damp|l|late,15,8 2 1 1 1 1 1,stamp,8,! S T AE N S,! s t æ n s,3.74,! S T AE M P,! s t æ m p,4.2,20
28587,12480,SSN,811619,-5.434,s4,marked,mark|mark|bark|mast|mark|mark|mark|l|mark|mar|mask|mark|marked|mark|mark,mark|mar|mask|l|marked|mast|bark,15,9 1 1 1 1 1 1,mark,9,! M AA K T,! m ɑ k t,4.25,! M AA K,! m ɑ k,5.37,7
28597,8616,SSN,551149,-4.056,s4,heap,heap|heap|eat|heat|heat|heat|heat|eagle|heat|keep|heat|heap|eat|people|peak,heat|heap|eat|eagle|people|keep|peak,15,6 3 2 1 1 1 1,heat,6,! HH IY P,! h i p,3.69,! HH IY T,! h i t,4.76,10
28614,10262,BAB4,334824,0.121,s3,belong,lock|log|lock|kill|lock|cheese|lark|block|clock|lung|lock|lock|lock|lock|long,lock|cheese|log|clock|long|kill|lark|lung|block,15,7 1 1 1 1 1 1 1 1,lock,7,B IH ! L OH NG,b ɪ ! l ɒ ŋ,4.3,! L OH K,! l ɒ k,4.42,24
28615,15468,BAB4,411722,-2.603,s3,along,large|ten|tile|teller|order|border|ten|ten|bored|stop|ten|ten|paradise|turn|border|ten,ten|border|stop|large|turn|paradise|tile|bored|order|teller,16,6 2 1 1 1 1 1 1 1 1,ten,6,AX ! L OH NG,ə ! l ɒ ŋ,5.33,! T EH N,! t e n,5.39,37
28620,17550,BAB4,757091,-2.767,s3,fourteenth,fourteenth|fourteen|fourteen|percent|fourteen|fourteen|fourteenth|fourteenth|fourteen|fourteenth|fourteen|fourteen|fourteenth|fourteenth|fourteen|fourteen,fourteen|fourteenth|percent,16,9 6 1,fourteen,9,! F AO . T IY N TH,! f ɔ . t i n θ,1.54,F AO ! T IY N,f ɔ ! t i n,2.86,7
28646,18398,BAB4,413727,-0.891,s3,silence,slider|cider|cider|cider|ten|tense|silence|cider|cider|ten|cider|silence|cider|sideways|test,cider|ten|silence|sideways|slider|tense|test,15,7 2 2 1 1 1 1,cider,7,! S AY . L AX N S,! s aɪ . l ə n s,4.33,! S AY . D AX,! s aɪ . d ə,3.93,24
28650,10818,BAB4,763613,-2.644,s3,banking,banker|banker|banker|banker|banker|bank|baking|banker|banker|bank|bank|banking|bank|banker|bank,banker|bank|banking|baking,15,8 5 1 1,banker,8,! B AE NG . K IH NG,! b æ ŋ . k ɪ ŋ,4.45,! B AE NG . K AX,! b æ ŋ . k ə,3.73,17
28653,10966,BAB4,757069,0.364,s3,globe,closed|clothes|clothes|closed|throw|goes|grow|close|clothes|clothes|clothes|close|clothes|clothe|clothes,clothes|closed|close|throw|goes|clothe|grow,15,7 2 2 1 1 1 1,clothes,7,! G L OW B,! ɡ l oʊ b,4.07,! K L OW DH Z,! k l oʊ ð z,4.74,27
28677,16676,SSN,504074,-5.946,s3,throne,grown|grow|throw|honorary|grow|blown|groan|grown|grow|pray|groan|groan|grown|drone|brogue,grown|grow|blown|pray|honorary|brogue|throw|drone,15,6 3 1 1 1 1 1 1,grown,6,! TH R OW N,! θ ɹ oʊ n,4.0,! G R OW N,! ɡ ɹ oʊ n,4.73,10
28678,10528,SSN,919243,-4.554,s3,flood,blunt|flood|float|float|float|float|float|float|float|float|float|float|float|flirt|float,float|flirt|flood|blunt,15,12 1 1 1,float,12,! F L AH D,! f l ʌ d,4.21,! F L OW T,! f l oʊ t,3.96,20
28700,13206,SSN,652525,-5.777,s3,notion,promotion|motion|motion|emotion|emotion|notion|motion|motion|motion|emotion|emotion|motion|emotion|notion|notion,motion|emotion|notion|promotion,15,6 5 3 1,motion,6,! N OW . SH N,! n oʊ . ʃ n,3.93,! M OW . SH N,! m oʊ . ʃ n,4.33,10
28710,16000,SSN,874161,-6.077,s3,sky,style|stein|sly|sly|style|sky|style|scan|style|style|sty|style|sky|style|style,style|sly|sky|stein|scan|sty,15,8 2 2 1 1 1,style,8,! S K AY,! s k aɪ,4.79,! S T AY L,! s t aɪ l,4.98,17
28721,11200,BAB4,370080,0.446,s4,shilling,shilling|shilling|chilly|chilly|chilly|shilling|chilly|shilling|chilly|chilly|she|chilly|chilly|shilling|chilly,chilly|shilling|she,15,9 5 1,chilly,9,! SH IH . L IH NG,! ʃ ɪ . l ɪ ŋ,3.3,! CH IH . L IY,! tʃ ɪ . l i,4.04,27
28726,13600,BAB4,840833,-2.884,s4,vastly,patriot|the|d|hatred|height|round|hatred|thus|hatred|hatred|hatred|hatred|round|proud|the,hatred|the|round|patriot|d|proud|thus|height,15,6 2 2 1 1 1 1 1,hatred,6,! V AA S T . L IY,! v ɑ s t . l i,3.29,! HH EY . T R IH D,! h eɪ . t ɹ ɪ d,3.65,54
28738,8480,BAB4,742181,0.2,s2,plane,arms|play|play|plane|play|play|replay|complicated|player|play|projector|green|play|replay|play,play|replay|projector|arms|player|plane|green|complicated,15,7 2 1 1 1 1 1 1,play,7,! P L EY N,! p l eɪ n,4.58,! P L EY,! p l eɪ,5.69,7
28751,13168,SSN,700689,-4.937,s3,mutual,neutral|mutual|neutral|neutral|neutral|mutual|wrong|neutral|neutral|neutral|neutral|neutral|neutral|mutual|neutral,neutral|mutual|wrong,15,11 3 1,neutral,11,! M Y UW . CH UA L,! m j u . tʃ ʊə l,3.72,! N Y UW . T R AX L,! n j u . t ɹ ə l,3.87,37
28754,10098,SSN,628928,-4.439,s3,pure,cure|peculiar|cure|cure|cured|cure|cure|cure|cure|cure|cure|cure|cure|cure|pure,cure|cured|peculiar|pure,15,12 1 1 1,cure,12,! P Y AO,! p j ɔ,4.35,! K Y UA,! k j ʊə,4.14,20
28756,10286,SSN,868420,-6.593,s3,bath,back|back|back|bath|back|fact|bath|fact|fact|back|back|bath|bath|bat|back,back|bath|fact|bat,15,7 4 3 1,back,7,! B AA TH,! b ɑ θ,4.65,! B AE K,! b æ k,6.25,20
28758,15200,SSN,628303,-6.374,s3,rainy,raining|radio|waking|raining|rainy|raining|bring|reindeer|windy|raining|radiant|radiate|raining|raining|radio,raining|radio|rainy|radiant|windy|waking|bring|reindeer|radiate,15,6 2 1 1 1 1 1 1 1,raining,6,! R EY . N IY,! ɹ eɪ . n i,3.71,! R EY . N IH NG,! ɹ eɪ . n ɪ ŋ,4.07,17
28762,11816,SSN,873818,-6.01,s3,polish,chronic|college|quality|college|college|polish|bollocks|college|cottage|college|collage|college|college|pollen|collection,college|pollen|collage|collection|chronic|polish|cottage|bollocks|quality,15,7 1 1 1 1 1 1 1 1,college,7,! P OH . L IH SH,! p ɒ . l ɪ ʃ,4.18,! K OH . L IH JH,! k ɒ . l ɪ dʒ,4.65,20
28763,12844,SSN,806488,-6.698,s3,mug,mull|man|mum|mud|mum|mum|mud|mum|mum|mug|mud|mug|man|mug|mum,mum|mud|mug|man|mull,15,6 3 3 2 1,mum,6,! M AH G,! m ʌ ɡ,3.93,! M AH M,! m ʌ m,5.46,10
28777,9226,BMN3,606680,-3.52,s1,prior,udder|father|fire|fire|fire|powder|fire|hotter|fodder|fire|poker|fire|butter|fir|fire,fire|butter|fir|fodder|hotter|father|poker|powder|udder,15,7 1 1 1 1 1 1 1 1,fire,7,! P R AY . AX,! p ɹ aɪ . ə,4.02,! F AY . AX,! f aɪ . ə,5.18,17
28787,8000,BMN3,46201,-7.953,s1,killer,pillar|pillar|pillar|pillar|killer|pillar|pillow|killer|pillar|pillar|pillow|killer|pillar|pillow|pillow,pillar|pillow|killer,15,8 4 3,pillar,8,! K IH . L AX,! k ɪ . l ə,4.37,! P IH . L AX,! p ɪ . l ə,3.54,10
28792,12800,BMN3,354256,-4.433,s1,farmhouse,partners|partners|purpose|partners|farmers|files|farmhouse|partners|partners|partners|farmer|carcass|pious|fires|cornice,partners|files|farmhouse|farmers|carcass|fires|purpose|farmer|cornice|pious,15,6 1 1 1 1 1 1 1 1 1,partners,6,! F AA M . HH AW S,! f ɑ m . h aʊ s,3.85,! P AA T . N AX Z,! p ɑ t . n ə z,4.24,50
28793,12800,BMN3,896804,-6.715,s1,slum,slow|slow|slow|slung|slum|slow|slug|slow|slurry|slug|slug|slow|slow|slide|slow,slow|slug|slung|slide|slum|slurry,15,8 3 1 1 1 1,slow,8,! S L AH M,! s l ʌ m,3.32,! S L OW,! s l oʊ,4.81,17
28796,9760,BMN3,595154,-5.502,s1,flight,effect|on|white|guess|fight|flight|fight|fight|fight|fight|fight|bat|fight|fight|quite|fight,fight|on|bat|flight|guess|effect|white|quite,16,9 1 1 1 1 1 1 1,fight,9,! F L AY T,! f l aɪ t,4.58,! F AY T,! f aɪ t,5.04,7
28800,8640,BMN3,636589,-7.21,s1,deck,death|deck|death|debt|depth|death|depth|deck|death|death|yet|deck|debt|death|debt,death|debt|deck|depth|yet,15,6 3 3 2 1,death,6,! D EH K,! d e k,4.1,! D EH TH,! d e θ,5.14,10
28819,9440,SSN,192504,-6.228,s2,van,mad|man|bad|man|grand|man|man|man|bad|man|man|mad|man|glad|bad,man|bad|mad|glad|grand,15,8 3 2 1 1,man,8,! V AE N,! v æ n,4.69,! M AE N,! m æ n,5.86,10
28838,12030,BMN3,617417,-5.168,s4,bazaar,bizarre|bizarre|loser|bizarre|rich|bizarre|bizarre|k|bazaar|desire|guess|bizarre|bizarre|bizarre|bizarre,bizarre|desire|guess|k|loser|rich|bazaar,15,9 1 1 1 1 1 1,bizarre,9,B AX ! Z AA,b ə ! z ɑ,2.9,B IH ! Z AA,b ɪ ! z ɑ,4.22,10
28839,8320,BMN3,456349,-5.147,s4,drab,drown|drown|drab|drank|drown|draft|drown|draft|drown|drag|drag|draft|drown|dram|drag,drown|draught|drag|drank|drab|dram,15,6 3 3 1 1 1,drown,6,! D R AE B,! d ɹ æ b,3.11,! D R AW N,! d ɹ aʊ n,3.61,20
28844,12030,BMN3,566217,-3.736,s4,bazaar,bizarre|busy|bizarre|bizarre|bizarre|bizarre|bizarre|bizarre|car|bizarre|bizarre|bizarre|bizarre|bizarre|bizarre,bizarre|car|busy,15,13 1 1,bizarre,13,B AX ! Z AA,b ə ! z ɑ,2.9,B IH ! Z AA,b ɪ ! z ɑ,4.22,10
28854,10394,BMN3,758368,-6.948,s2,passing,parcel|password|pasture|parcel|password|parcel|parcel|party|parcel|parsley|parsley|parsley|parcel|party|passing,parcel|parsley|party|password|pasture|passing,15,6 3 2 2 1 1,parcel,6,! P AA . S IH NG,! p ɑ . s ɪ ŋ,4.43,! P AA . S L,! p ɑ . s l,3.85,17
28873,9920,BAB4,777551,-1.836,s2,nought,nought|north|launch|midday|juice|intimate|nor|north|north|man|north|mildew|north|north|northward,north|northward|nought|mildew|launch|intimate|juice|nor|midday|man,15,6 1 1 1 1 1 1 1 1 1,north,6,! N AO T,! n ɔ t,3.15,! N AO TH,! n ɔ θ,5.32,10
28878,10880,BAB4,814306,-1.205,s2,sandy,sandy|sandy|seed|sandwich|fancy|sandwich|sandwich|sandwich|sand|sanding|sandwich|sandwich|sandwich|sandy|sandwich,sandwich|sandy|sanding|fancy|sand|seed,15,8 3 1 1 1 1,sandwich,8,! S AE N . D IY,! s æ n . d i,4.05,! S AE N . W IH JH,! s æ n . w ɪ dʒ,4.25,27
28880,7840,BAB4,302057,-2.969,s2,group,wisp|create|through|this|t|distinct|distinct|distinct|distinct|distinct|distinct|distinct|distinct|distinct|tap,distinct|tap|wisp|create|this|through|t,15,9 1 1 1 1 1 1,distinct,9,! G R UW P,! ɡ ɹ u p,5.19,D IH ! S T IH NG K T,d ɪ ! s t ɪ ŋ k t,3.75,68
28899,9760,BMN3,606356,-7.809,s1,quite,bite|fight|bite|midnight|white|l|right|light|white|bite|bite|bite|bite|right|bite,bite|right|white|light|midnight|l|fight,15,7 2 2 1 1 1 1,bite,7,! K W AY T,! k w aɪ t,5.92,! B AY T,! b aɪ t,4.45,17
28900,7520,BMN3,561276,-5.014,s1,put,book|book|book|courage|book|box|book|books|guess|books|foot|book|box|pothole|book,book|box|books|guess|pothole|courage|foot,15,7 2 2 1 1 1 1,book,7,! P AH T,! p ʌ t,5.99,! B UH K,! b ʊ k,5.21,30
28902,10560,BMN3,32659,-6.218,s1,ago,toe|mow|oh|go|code|no|below|no|know|know|know|no|go|nose|go,know|go|code|oh|mow|below|toe|nose,15,6 3 1 1 1 1 1 1,know,6,AX ! G OW,ə ! ɡ oʊ,5.5,! N OW,! n oʊ,6.43,17
28913,7900,BMN3,538715,-3.683,s1,kettle,couple|couple|cupping|couple|couple|cuttle|capture|g|kettle|kettle|couple|couple|cuttle|kettle|kettle,couple|kettle|cuttle|capture|g|cupping,15,6 4 2 1 1 1,couple,6,! K EH . T L,! k e . t l,4.02,! K AH . P L,! k ʌ . p l,5.42,20
28918,8480,BMN3,107089,-4.69,s1,dam,down|jowl|down|thou|down|noun|down|noun|now|dial|now|down|gown|dam|down,down|noun|now|gown|dial|jowl|thou|dam,15,6 2 2 1 1 1 1 1,down,6,! D AE M,! d æ m,3.67,! D AW N,! d aʊ n,6.09,20
28923,10240,BMN3,762552,-5.435,s1,agree,degree|degree|greed|breathe|agree|degree|breathe|degree|degree|tree|degree|breathe|three|debris|breathe,degree|breathe|tree|three|debris|agree|greed,15,6 4 1 1 1 1 1,degree,6,AX ! G R IY,ə ! ɡ ɹ i,5.1,D IH ! G R IY,d ɪ ! ɡ ɹ i,4.49,17
